<<<<<<< HEAD
txn_id,user_id,gateway,payment_type,region,device,amount,status,status_encoded,is_fraud,latency_ms,retry_count,timestamp,hour,day_of_week,month
T49171,U7206,Razorpay,Debit Card,South,Desktop,2930.91,Success,1,0,196.71,0,2025-02-14 19:41:10,19,Friday,2
T35527,U3878,Razorpay,Wallet,South,Desktop,980.36,Success,1,0,316.7,0,2025-06-30 08:35:31,8,Monday,6
T20376,U2740,PayU,UPI,East,Desktop,2219.66,Success,1,0,418.55,0,2025-03-06 10:49:27,10,Thursday,3
T46010,U9432,PayU,Debit Card,South,Android,7527.96,Success,1,0,301.83,0,2025-04-02 22:21:05,22,Wednesday,4
T41547,U4900,Cashfree,Debit Card,West,Android,1351.24,Success,1,0,412.24,0,2025-03-25 03:27:04,3,Tuesday,3
T26458,U4553,Stripe,Wallet,West,Desktop,7876.04,Success,1,0,345.1,0,2025-05-10 06:33:15,6,Saturday,5
T20873,U1737,Razorpay,Credit Card,North,Android,7721.87,Success,1,0,338.46,0,2025-06-04 19:24:16,19,Wednesday,6
T20483,U9528,Razorpay,UPI,West,Desktop,9918.73,Success,1,0,295.65,0,2025-05-28 12:48:33,12,Wednesday,5
T23498,U4146,Stripe,Netbanking,East,Android,4788.95,Success,1,0,345.59,0,2025-03-19 16:22:27,16,Wednesday,3
T00640,U8236,PayU,Wallet,North,Desktop,8665.19,Success,1,0,341.17,0,2025-04-09 21:29:57,21,Wednesday,4
T44855,U1366,PayU,Credit Card,South,Android,4729.82,Failed,0,0,208.72,1,2025-03-07 14:38:37,14,Friday,3
T14761,U9697,Stripe,Credit Card,East,Android,3040.3,Success,1,0,316.55,0,2025-03-12 03:37:18,3,Wednesday,3
T10445,U7103,Stripe,Wallet,North,iOS,7144.54,Success,1,0,320.36,0,2025-02-16 11:39:48,11,Sunday,2
T44157,U7396,Cashfree,Netbanking,West,Android,6853.53,Success,1,0,485.06,0,2025-05-25 17:15:28,17,Sunday,5
T02875,U1271,Cashfree,Credit Card,North,iOS,6997.91,Success,1,0,435.89,0,2025-07-14 23:05:50,23,Monday,7
T47177,U5978,Stripe,Credit Card,North,Desktop,5713.59,Failed,0,0,370.21,2,2025-05-08 17:37:57,17,Thursday,5
T31531,U8589,Razorpay,UPI,East,Android,1986.33,Success,1,0,517.34,0,2025-02-01 08:41:36,8,Saturday,2
T25678,U1488,Stripe,Credit Card,West,Desktop,8799.25,Success,1,0,387.12,0,2025-04-16 16:56:47,16,Wednesday,4
T09848,U1725,Cashfree,UPI,East,Android,9578.36,Success,1,0,311.22,0,2025-07-10 11:03:24,11,Thursday,7
T10598,U4414,Cashfree,Debit Card,South,Desktop,4196.09,Success,1,0,368.45,0,2025-06-09 15:52:00,15,Monday,6
T04524,U8846,Cashfree,UPI,East,Desktop,5484.12,Success,1,0,388.5,0,2025-03-26 02:28:12,2,Wednesday,3
T46200,U8955,Stripe,Credit Card,East,Desktop,1064.87,Success,1,0,292.61,0,2025-07-21 07:09:01,7,Monday,7
T48139,U1687,PayU,Wallet,West,Desktop,4582.54,Success,1,0,325.3,0,2025-02-18 02:36:07,2,Tuesday,2
T06515,U8362,Cashfree,UPI,North,iOS,3204.57,Success,1,0,352.05,0,2025-05-26 06:17:56,6,Monday,5
T25694,U8477,Stripe,UPI,North,Android,3365.32,Failed,0,1,194.26,3,2025-06-12 20:57:14,20,Thursday,6
T01508,U1871,PayU,Netbanking,East,Android,5949.81,Success,1,0,382.5,0,2025-03-22 22:59:38,22,Saturday,3
T42357,U6703,Cashfree,Debit Card,North,iOS,8162.25,Success,1,0,264.17,0,2025-03-30 11:31:56,11,Sunday,3
T12285,U8032,Razorpay,Debit Card,South,Desktop,1141.61,Failed,0,1,381.81,0,2025-07-19 07:46:52,7,Saturday,7
T11015,U7284,Stripe,Credit Card,South,Desktop,4469.28,Success,1,0,272.13,0,2025-06-25 10:23:44,10,Wednesday,6
T46615,U7300,PayU,Wallet,North,iOS,5610.83,Success,1,0,573.75,0,2025-02-15 11:45:41,11,Saturday,2
T27600,U5334,Cashfree,Netbanking,East,Desktop,7617.38,Success,1,0,265.99,0,2025-03-21 01:23:51,1,Friday,3
T40771,U6662,Razorpay,Wallet,South,Desktop,3432.5,Success,1,0,307.11,0,2025-07-03 21:06:49,21,Thursday,7
T46864,U2591,Razorpay,UPI,North,Desktop,906.87,Failed,0,0,624.03,0,2025-05-14 12:10:25,12,Wednesday,5
T29801,U8464,Razorpay,Debit Card,North,iOS,2672.14,Success,1,0,402.72,0,2025-03-07 18:45:28,18,Friday,3
T18875,U9855,PayU,Credit Card,South,Desktop,340.72,Success,1,0,374.02,0,2025-05-19 03:46:00,3,Monday,5
T12793,U5218,Cashfree,Debit Card,East,Desktop,6097.05,Success,1,0,381.61,0,2025-04-21 14:41:55,14,Monday,4
T05739,U3183,Stripe,Netbanking,East,Desktop,527.07,Success,1,0,332.02,0,2025-03-03 02:50:39,2,Monday,3
T00736,U2219,Stripe,Credit Card,West,Android,2949.69,Success,1,0,317.73,0,2025-05-26 19:05:13,19,Monday,5
T03607,U1852,Razorpay,Wallet,East,Desktop,7264.03,Success,1,0,355.5,0,2025-03-07 14:43:59,14,Friday,3
T25429,U3416,Razorpay,Netbanking,South,Android,1524.45,Success,1,0,448.46,0,2025-01-29 09:48:52,9,Wednesday,1
T30965,U1149,Cashfree,Wallet,West,iOS,6760.52,Success,1,0,386.26,0,2025-02-10 16:07:33,16,Monday,2
T19706,U8166,Cashfree,UPI,East,iOS,413.71,Success,1,0,275.27,0,2025-03-03 18:41:08,18,Monday,3
T19970,U8128,Cashfree,Debit Card,North,Android,5104.59,Success,1,0,367.6,0,2025-02-16 09:53:24,9,Sunday,2
T17457,U9289,Stripe,Credit Card,North,iOS,9419.51,Success,1,0,475.86,0,2025-07-02 21:44:08,21,Wednesday,7
T24792,U7938,PayU,Credit Card,South,Android,8913.09,Success,1,0,271.5,0,2025-04-03 05:35:21,5,Thursday,4
T46483,U1985,Razorpay,Debit Card,North,iOS,1059.04,Success,1,0,353.84,0,2025-02-28 01:44:02,1,Friday,2
T49631,U1318,Razorpay,Netbanking,West,Desktop,9949.77,Success,1,0,413.77,0,2025-06-19 19:22:12,19,Thursday,6
T25083,U9246,Stripe,Netbanking,West,Android,995.27,Success,1,0,332.99,0,2025-05-07 02:09:13,2,Wednesday,5
T02624,U5597,Cashfree,Debit Card,South,Android,7149.83,Success,1,0,331.41,0,2025-03-16 02:51:25,2,Sunday,3
T06954,U7170,Stripe,Debit Card,South,Desktop,4493.69,Success,1,0,385.63,0,2025-06-05 09:56:11,9,Thursday,6
T28739,U1326,Stripe,Debit Card,West,Desktop,1078.93,Success,1,0,344.58,0,2025-04-14 16:55:41,16,Monday,4
T27656,U9324,Stripe,UPI,North,iOS,3096.54,Success,1,0,255.97,0,2025-06-02 03:34:05,3,Monday,6
T20367,U7055,Razorpay,Netbanking,East,iOS,5139.94,Failed,0,0,271.22,0,2025-06-07 01:55:50,1,Saturday,6
T23477,U6591,Stripe,UPI,South,iOS,8290.68,Success,1,0,536.53,0,2025-03-20 20:42:15,20,Thursday,3
T27623,U2603,Cashfree,Credit Card,North,Android,5319.52,Failed,0,1,506.39,0,2025-03-29 21:27:04,21,Saturday,3
T19339,U8410,PayU,Netbanking,West,iOS,9136.2,Success,1,0,468.82,0,2025-02-14 08:59:43,8,Friday,2
T21492,U9625,Cashfree,Credit Card,South,iOS,863.29,Success,1,0,454.94,0,2025-04-16 03:56:51,3,Wednesday,4
T37082,U4962,Cashfree,Debit Card,West,Desktop,916.31,Success,1,0,408.06,0,2025-06-16 19:42:01,19,Monday,6
T37057,U7886,Razorpay,Credit Card,East,Desktop,9312.83,Success,1,0,265.82,0,2025-06-19 06:14:12,6,Thursday,6
T11546,U9385,PayU,Wallet,West,iOS,987.07,Success,1,0,189.6,0,2025-01-29 19:33:27,19,Wednesday,1
T13095,U5737,Stripe,Wallet,South,Desktop,2344.11,Success,1,0,416.19,0,2025-05-20 08:46:47,8,Tuesday,5
T42857,U1951,Razorpay,Netbanking,East,Android,9761.97,Success,1,0,398.73,0,2025-02-08 01:52:01,1,Saturday,2
T29728,U3022,Cashfree,Netbanking,North,iOS,6273.24,Failed,0,0,366.89,0,2025-07-09 07:13:12,7,Wednesday,7
T09987,U9936,Cashfree,Netbanking,North,iOS,4845.27,Failed,0,1,330.47,1,2025-03-26 11:56:24,11,Wednesday,3
T08477,U3694,Stripe,Credit Card,East,Android,7915.49,Success,1,0,403.87,0,2025-06-25 17:08:37,17,Wednesday,6
T30169,U1784,Razorpay,Netbanking,East,Desktop,1813.18,Failed,0,0,288.31,1,2025-03-13 23:24:56,23,Thursday,3
T18972,U6568,Stripe,Debit Card,East,Desktop,5417.49,Success,1,0,367.71,0,2025-03-24 02:02:54,2,Monday,3
T39470,U4374,Stripe,Credit Card,East,iOS,3030.27,Success,1,0,381.09,0,2025-06-12 11:37:39,11,Thursday,6
T10734,U6574,PayU,Wallet,South,iOS,8334.05,Success,1,0,253.18,0,2025-07-12 13:29:20,13,Saturday,7
T02211,U8158,Razorpay,Credit Card,East,iOS,2509.34,Success,1,0,569.62,0,2025-05-22 12:07:07,12,Thursday,5
T38741,U7073,Stripe,UPI,West,Desktop,3739.01,Success,1,0,299.35,0,2025-06-03 08:03:35,8,Tuesday,6
T25387,U5900,Razorpay,Debit Card,North,iOS,5910.93,Success,1,0,206.26,0,2025-05-14 16:09:02,16,Wednesday,5
T27451,U7297,Cashfree,Netbanking,West,Desktop,838.33,Success,1,0,335.52,0,2025-02-14 21:45:43,21,Friday,2
T31210,U2528,PayU,UPI,South,Desktop,3549.02,Success,1,0,210.85,0,2025-03-14 23:26:58,23,Friday,3
T32077,U9007,Cashfree,Wallet,South,iOS,3303.09,Success,1,0,327.78,0,2025-06-07 23:07:06,23,Saturday,6
T18304,U5209,PayU,UPI,East,Android,7415.72,Success,1,0,298.12,0,2025-02-01 13:08:08,13,Saturday,2
T36450,U3778,Stripe,Credit Card,South,Desktop,4745.95,Success,1,0,259.78,0,2025-07-11 12:14:58,12,Friday,7
T13670,U8134,Razorpay,UPI,South,iOS,1656.29,Success,1,0,509.45,0,2025-05-18 12:27:29,12,Sunday,5
T08193,U1244,Stripe,Debit Card,North,iOS,5346.26,Success,1,0,497.61,0,2025-06-20 17:28:32,17,Friday,6
T03288,U9246,Cashfree,Credit Card,North,Android,5439.84,Success,1,0,268.95,0,2025-06-09 14:40:42,14,Monday,6
T47082,U7745,Stripe,Debit Card,West,iOS,6411.39,Failed,0,1,361.31,0,2025-03-18 13:41:15,13,Tuesday,3
T31429,U2488,Cashfree,Netbanking,West,Desktop,6361.43,Success,1,0,299.27,0,2025-05-16 12:27:11,12,Friday,5
T48363,U5768,Stripe,Credit Card,North,Android,8344.26,Success,1,0,199.19,0,2025-06-01 21:16:11,21,Sunday,6
T31992,U8511,Stripe,Debit Card,South,iOS,7684.0,Success,1,0,445.75,0,2025-03-22 22:57:47,22,Saturday,3
T36436,U3940,Razorpay,Debit Card,West,Desktop,214.51,Success,1,0,196.5,0,2025-02-22 05:06:24,5,Saturday,2
T21628,U4013,Razorpay,Debit Card,East,iOS,3702.98,Success,1,0,269.72,0,2025-06-28 04:57:45,4,Saturday,6
T38020,U7122,PayU,Netbanking,South,Desktop,7135.82,Success,1,0,446.89,0,2025-02-21 21:22:14,21,Friday,2
T26164,U3316,Cashfree,Wallet,South,Android,2406.14,Success,1,0,476.41,0,2025-05-04 00:58:11,0,Sunday,5
T12532,U1970,Stripe,Credit Card,South,Desktop,3058.92,Success,1,0,384.46,0,2025-06-14 20:49:01,20,Saturday,6
T00407,U6888,Cashfree,Wallet,West,Desktop,1409.57,Success,1,0,413.29,0,2025-03-21 10:20:08,10,Friday,3
T48607,U6109,Stripe,Netbanking,East,Android,3864.81,Success,1,0,329.27,0,2025-02-28 10:27:35,10,Friday,2
T26366,U4059,Cashfree,Debit Card,North,Android,1280.84,Success,1,0,236.08,0,2025-05-13 10:40:49,10,Tuesday,5
T10743,U1112,PayU,Debit Card,West,Android,1411.48,Failed,0,0,323.19,1,2025-06-04 20:44:04,20,Wednesday,6
T33089,U9549,Cashfree,Debit Card,East,Desktop,2251.04,Success,1,0,436.28,0,2025-06-14 08:50:12,8,Saturday,6
T10157,U3461,Cashfree,Netbanking,West,Android,3661.13,Failed,0,0,329.99,1,2025-02-24 17:12:04,17,Monday,2
T17164,U9981,Razorpay,Credit Card,South,Android,2475.09,Success,1,0,559.93,0,2025-03-04 01:02:06,1,Tuesday,3
T43183,U2220,Razorpay,Debit Card,North,Desktop,2902.26,Failed,0,0,446.55,1,2025-05-05 05:41:49,5,Monday,5
T02915,U5477,Stripe,Credit Card,East,Android,4458.28,Success,1,0,504.03,0,2025-02-25 02:16:57,2,Tuesday,2
T27175,U5112,Stripe,Credit Card,West,Android,1269.66,Success,1,0,431.29,0,2025-07-11 03:45:38,3,Friday,7
T17897,U9330,Razorpay,Wallet,South,iOS,717.13,Success,1,0,431.63,0,2025-03-28 05:10:19,5,Friday,3
T22472,U2172,Razorpay,UPI,West,Desktop,5211.6,Success,1,0,197.38,0,2025-02-05 17:04:40,17,Wednesday,2
T05228,U7807,Razorpay,UPI,East,iOS,9723.19,Success,1,0,436.74,0,2025-03-17 08:39:43,8,Monday,3
T44790,U7541,PayU,Debit Card,North,Android,4243.74,Failed,0,0,332.78,1,2025-07-03 05:19:49,5,Thursday,7
T00343,U5475,Razorpay,Debit Card,South,Desktop,4452.13,Success,1,0,239.29,0,2025-02-07 22:28:03,22,Friday,2
T49310,U9030,PayU,Debit Card,East,Desktop,8836.57,Success,1,0,267.86,0,2025-06-30 00:43:52,0,Monday,6
T48979,U4670,Stripe,Credit Card,North,Desktop,7547.45,Success,1,0,299.13,0,2025-06-10 15:15:47,15,Tuesday,6
T14584,U9168,Razorpay,Debit Card,East,Android,9714.0,Success,1,0,575.39,0,2025-01-31 07:31:13,7,Friday,1
T20216,U3925,Stripe,Wallet,East,Android,1393.17,Success,1,0,297.53,0,2025-03-13 07:01:51,7,Thursday,3
T23413,U7752,Razorpay,Netbanking,East,iOS,7285.8,Success,1,0,271.95,0,2025-04-06 02:43:43,2,Sunday,4
T37273,U8698,PayU,Debit Card,South,Desktop,8375.19,Success,1,0,277.04,0,2025-01-26 09:03:40,9,Sunday,1
T47946,U4811,Cashfree,Credit Card,West,Desktop,5761.68,Success,1,0,358.37,0,2025-03-06 18:13:48,18,Thursday,3
T42105,U5657,Razorpay,Debit Card,South,Android,8081.95,Success,1,0,369.87,0,2025-02-27 00:37:42,0,Thursday,2
T07237,U6151,Stripe,UPI,North,Desktop,5124.51,Success,1,0,345.29,0,2025-03-24 03:50:18,3,Monday,3
T31866,U7086,PayU,Netbanking,West,Desktop,3101.63,Success,1,0,455.84,0,2025-07-19 16:42:50,16,Saturday,7
T39265,U6840,Cashfree,Credit Card,North,Android,469.85,Success,1,0,239.25,0,2025-03-22 06:03:29,6,Saturday,3
T45051,U1025,Stripe,Credit Card,North,Android,8607.28,Success,1,0,309.22,0,2025-06-20 02:36:03,2,Friday,6
T47974,U5019,Cashfree,Wallet,East,Android,496.07,Success,1,0,298.51,0,2025-04-25 15:06:10,15,Friday,4
T27393,U6560,Cashfree,Wallet,North,iOS,5398.06,Success,1,0,306.32,0,2025-07-16 06:06:37,6,Wednesday,7
T22776,U9703,Razorpay,UPI,North,Desktop,6884.1,Success,1,0,470.67,0,2025-02-01 04:06:40,4,Saturday,2
T17377,U1124,Razorpay,UPI,West,iOS,1235.91,Failed,0,1,510.27,1,2025-03-24 08:38:16,8,Monday,3
T26294,U2444,Stripe,Netbanking,North,iOS,9996.39,Failed,0,1,323.29,1,2025-04-27 17:54:12,17,Sunday,4
T07251,U1627,Stripe,UPI,East,Desktop,7465.22,Success,1,0,375.32,0,2025-05-12 02:52:41,2,Monday,5
T25224,U4487,Razorpay,Netbanking,North,Android,4329.05,Success,1,0,397.72,0,2025-05-28 09:35:33,9,Wednesday,5
T26540,U9864,PayU,Debit Card,West,iOS,8646.68,Success,1,0,420.21,0,2025-05-21 20:36:51,20,Wednesday,5
T07431,U5213,Stripe,Wallet,North,Android,4468.54,Success,1,0,322.0,0,2025-03-24 01:19:00,1,Monday,3
T01048,U5901,Cashfree,Wallet,East,Android,5198.17,Success,1,0,264.53,0,2025-05-17 09:37:13,9,Saturday,5
T44159,U8553,Cashfree,Wallet,West,iOS,8854.12,Success,1,0,202.45,0,2025-04-07 15:56:07,15,Monday,4
T09118,U7416,PayU,Credit Card,North,iOS,1737.08,Success,1,0,262.17,0,2025-01-24 18:44:21,18,Friday,1
T32804,U4880,Stripe,Credit Card,North,iOS,3773.41,Success,1,0,336.12,0,2025-06-06 18:59:27,18,Friday,6
T45949,U7416,Stripe,Netbanking,North,Desktop,2420.59,Success,1,0,407.45,0,2025-02-18 00:05:46,0,Tuesday,2
T34107,U8087,Cashfree,Credit Card,South,Desktop,6498.34,Success,1,0,339.75,0,2025-07-13 17:21:24,17,Sunday,7
T19721,U3826,Stripe,Wallet,South,Android,9587.67,Success,1,0,277.86,0,2025-02-23 08:15:51,8,Sunday,2
T38370,U7949,Cashfree,Netbanking,South,iOS,7544.48,Success,1,0,194.84,0,2025-02-27 20:07:25,20,Thursday,2
T42959,U6427,Razorpay,Netbanking,North,Android,1195.8,Success,1,0,399.1,0,2025-05-03 18:36:49,18,Saturday,5
T12556,U4298,Razorpay,UPI,South,iOS,7333.13,Success,1,0,455.45,0,2025-05-31 05:03:17,5,Saturday,5
T36316,U8588,Stripe,Netbanking,East,Desktop,2154.09,Failed,0,0,211.08,0,2025-06-26 01:21:58,1,Thursday,6
T27204,U1908,Razorpay,Debit Card,North,iOS,5605.36,Success,1,0,337.5,0,2025-04-11 14:23:18,14,Friday,4
T39089,U7489,Cashfree,Debit Card,West,Android,1184.83,Failed,0,0,292.1,0,2025-04-14 12:18:53,12,Monday,4
T08191,U6800,Stripe,Netbanking,North,Desktop,7961.58,Success,1,0,328.23,0,2025-04-06 13:53:26,13,Sunday,4
T14279,U8114,Cashfree,Netbanking,South,Desktop,128.78,Success,1,0,301.42,0,2025-06-21 03:07:00,3,Saturday,6
T38463,U8439,Stripe,Wallet,East,iOS,3474.36,Failed,0,0,329.73,0,2025-06-20 11:06:00,11,Friday,6
T07672,U8340,Cashfree,Wallet,East,Desktop,1305.55,Success,1,0,230.82,0,2025-02-17 00:52:44,0,Monday,2
T26391,U1522,Cashfree,Wallet,East,Android,9667.36,Success,1,0,426.05,0,2025-06-27 14:00:48,14,Friday,6
T39900,U9791,PayU,Debit Card,East,iOS,3163.91,Success,1,0,398.4,0,2025-05-08 23:12:38,23,Thursday,5
T36778,U8646,PayU,Debit Card,West,Android,8560.25,Success,1,0,392.76,0,2025-04-26 12:53:14,12,Saturday,4
T43652,U3833,Stripe,Credit Card,West,Android,3827.62,Success,1,0,378.7,0,2025-03-25 17:37:32,17,Tuesday,3
T17759,U4051,Stripe,Netbanking,South,Android,9373.96,Success,1,0,388.86,0,2025-01-31 03:13:57,3,Friday,1
T48383,U9939,Cashfree,Netbanking,East,iOS,235.85,Success,1,0,378.35,0,2025-03-04 12:51:00,12,Tuesday,3
T00862,U6948,Stripe,Credit Card,West,Android,3909.29,Success,1,0,353.27,0,2025-05-24 23:15:11,23,Saturday,5
T19261,U9429,Cashfree,Debit Card,North,Android,5427.36,Success,1,0,486.33,0,2025-04-05 05:22:17,5,Saturday,4
T45075,U6964,Cashfree,Debit Card,North,iOS,6935.01,Failed,0,0,366.34,0,2025-04-08 05:46:51,5,Tuesday,4
T19557,U9037,PayU,UPI,North,iOS,4517.0,Success,1,0,402.08,0,2025-07-01 21:26:47,21,Tuesday,7
T23428,U8114,Cashfree,UPI,North,Android,9692.22,Success,1,0,236.65,0,2025-03-14 17:30:31,17,Friday,3
T19272,U2183,PayU,UPI,South,Android,4108.43,Success,1,0,316.09,0,2025-07-13 11:13:07,11,Sunday,7
T40676,U2052,Razorpay,Credit Card,South,Android,9994.91,Success,1,0,318.42,0,2025-03-25 16:39:34,16,Tuesday,3
T05568,U4526,Razorpay,Credit Card,North,Desktop,443.61,Success,1,0,225.91,0,2025-03-13 21:46:46,21,Thursday,3
T19284,U3477,Razorpay,Debit Card,West,Android,6898.74,Success,1,0,311.48,0,2025-02-27 14:51:38,14,Thursday,2
T17874,U3280,PayU,Netbanking,East,iOS,3477.7,Success,1,0,50.0,0,2025-04-08 15:37:02,15,Tuesday,4
T03161,U7607,PayU,Netbanking,North,iOS,1890.02,Success,1,0,422.24,0,2025-03-19 02:12:09,2,Wednesday,3
T24545,U3518,PayU,Credit Card,East,Android,4368.91,Success,1,0,134.42,0,2025-01-30 06:13:05,6,Thursday,1
T49217,U6418,Cashfree,Credit Card,West,Desktop,4264.09,Success,1,0,340.94,0,2025-03-30 08:10:59,8,Sunday,3
T31791,U9450,Stripe,Netbanking,West,iOS,7571.09,Success,1,0,436.08,0,2025-04-09 12:37:36,12,Wednesday,4
T01131,U5334,Stripe,Netbanking,North,iOS,6223.22,Success,1,0,350.68,0,2025-02-23 06:07:45,6,Sunday,2
T24564,U5841,Razorpay,UPI,West,Android,2861.17,Success,1,0,447.68,0,2025-05-19 09:14:15,9,Monday,5
T31148,U8700,PayU,Wallet,West,iOS,808.81,Success,1,0,418.57,0,2025-06-22 05:58:18,5,Sunday,6
T31491,U3270,Razorpay,Credit Card,South,Android,926.6,Success,1,0,452.47,0,2025-05-24 08:56:04,8,Saturday,5
T37516,U7731,Stripe,Wallet,South,Android,2545.68,Success,1,0,423.79,0,2025-03-25 17:05:50,17,Tuesday,3
T43063,U2746,PayU,Wallet,West,Android,6707.93,Success,1,0,225.15,0,2025-05-15 19:31:44,19,Thursday,5
T09401,U3164,PayU,Wallet,East,Android,5036.05,Success,1,0,405.98,0,2025-05-27 05:09:58,5,Tuesday,5
T35419,U1563,PayU,Credit Card,East,Android,9518.28,Success,1,0,398.4,0,2025-01-24 23:00:15,23,Friday,1
T07340,U6339,Razorpay,Debit Card,West,Desktop,5436.52,Success,1,0,341.63,0,2025-05-05 12:25:42,12,Monday,5
T24869,U5032,Cashfree,Credit Card,North,Android,6941.11,Failed,0,0,474.27,0,2025-02-03 10:07:25,10,Monday,2
T48943,U5083,PayU,Wallet,South,iOS,7819.04,Success,1,0,269.28,0,2025-05-19 13:10:53,13,Monday,5
T27524,U3336,PayU,Wallet,East,Android,909.12,Success,1,0,307.74,0,2025-02-06 08:22:05,8,Thursday,2
T28195,U7035,Stripe,Debit Card,South,iOS,1872.13,Success,1,0,252.28,0,2025-07-06 21:26:29,21,Sunday,7
T15951,U6970,Stripe,Netbanking,South,iOS,7923.63,Success,1,0,357.96,0,2025-03-17 01:41:25,1,Monday,3
T25030,U3508,Stripe,Credit Card,East,Android,7027.9,Success,1,0,446.8,0,2025-07-19 18:33:54,18,Saturday,7
T23400,U3595,PayU,Debit Card,South,iOS,4172.96,Success,1,0,316.58,0,2025-06-30 20:48:41,20,Monday,6
T22730,U2913,Razorpay,Netbanking,West,Android,708.65,Failed,0,0,312.8,0,2025-03-29 17:29:39,17,Saturday,3
T29415,U4611,Cashfree,Netbanking,East,Android,6286.42,Success,1,0,452.61,0,2025-06-29 00:44:34,0,Sunday,6
T39273,U4199,Razorpay,Credit Card,West,Desktop,9142.03,Success,1,0,191.91,0,2025-02-18 12:46:02,12,Tuesday,2
T49188,U4692,Razorpay,Debit Card,East,iOS,1067.79,Success,1,0,470.52,0,2025-06-24 05:46:16,5,Tuesday,6
T34883,U9372,PayU,Credit Card,East,iOS,7343.18,Success,1,0,323.75,0,2025-03-08 21:40:38,21,Saturday,3
T18967,U4624,Stripe,Netbanking,East,Desktop,3040.23,Success,1,0,478.72,0,2025-07-22 20:23:46,20,Tuesday,7
T47710,U4464,Stripe,Debit Card,East,Desktop,9864.14,Success,1,0,386.03,0,2025-05-08 15:08:36,15,Thursday,5
T31660,U4781,Razorpay,Debit Card,North,iOS,2911.46,Success,1,0,238.85,0,2025-01-25 18:46:22,18,Saturday,1
T26753,U4013,Cashfree,Debit Card,West,iOS,7291.9,Success,1,0,294.29,0,2025-02-27 06:55:23,6,Thursday,2
T36417,U3024,Stripe,Wallet,East,Desktop,7373.87,Success,1,0,353.99,0,2025-07-14 06:55:09,6,Monday,7
T40652,U2242,Cashfree,UPI,North,Android,1433.4,Success,1,0,307.84,0,2025-05-11 19:21:58,19,Sunday,5
T02742,U4905,Stripe,Netbanking,West,Desktop,1444.58,Success,1,0,268.45,0,2025-06-23 02:11:39,2,Monday,6
T03049,U7031,PayU,UPI,East,Desktop,3101.79,Success,1,0,302.98,0,2025-03-07 15:22:32,15,Friday,3
T00049,U6921,Cashfree,UPI,South,Android,4911.28,Success,1,0,203.65,0,2025-03-18 18:46:26,18,Tuesday,3
T39859,U4642,Razorpay,Netbanking,East,iOS,9195.99,Success,1,0,336.98,0,2025-03-24 04:13:27,4,Monday,3
T08745,U4517,Razorpay,Netbanking,West,iOS,8259.22,Success,1,0,382.66,0,2025-05-02 09:06:29,9,Friday,5
T04745,U9042,PayU,Credit Card,North,Android,5087.4,Success,1,0,277.1,0,2025-06-03 21:25:23,21,Tuesday,6
T09194,U4896,PayU,UPI,West,Desktop,763.4,Failed,0,0,337.39,0,2025-05-28 08:37:59,8,Wednesday,5
T07613,U8612,PayU,Netbanking,South,iOS,615.13,Success,1,0,561.21,0,2025-01-31 03:25:09,3,Friday,1
T46147,U5872,Razorpay,Wallet,South,Android,7469.86,Success,1,0,500.98,0,2025-06-29 08:55:30,8,Sunday,6
T20015,U2574,PayU,Netbanking,West,iOS,7925.04,Success,1,0,187.88,0,2025-06-12 03:21:38,3,Thursday,6
T44978,U4181,Stripe,Wallet,South,Desktop,9370.16,Success,1,0,315.58,0,2025-04-03 16:45:39,16,Thursday,4
T15170,U7569,Razorpay,Wallet,West,Android,1781.71,Success,1,0,280.68,0,2025-02-16 14:14:16,14,Sunday,2
T17972,U8238,Stripe,Credit Card,West,iOS,1061.07,Success,1,0,303.11,0,2025-06-22 00:16:37,0,Sunday,6
T22512,U1795,Stripe,Wallet,South,Android,6031.02,Success,1,0,404.62,0,2025-04-15 05:00:39,5,Tuesday,4
T24393,U3587,Razorpay,Debit Card,East,Android,6929.3,Success,1,0,384.44,0,2025-06-10 02:46:22,2,Tuesday,6
T28354,U4777,Razorpay,UPI,South,Android,7103.81,Success,1,0,524.36,0,2025-03-25 01:00:31,1,Tuesday,3
T07003,U5987,PayU,UPI,West,Android,674.78,Success,1,0,385.24,0,2025-06-08 03:16:56,3,Sunday,6
T35263,U8227,Stripe,Netbanking,North,Android,6138.19,Success,1,0,379.97,0,2025-03-29 06:56:14,6,Saturday,3
T39995,U9318,Stripe,Netbanking,South,Desktop,7208.7,Success,1,0,351.43,0,2025-04-28 04:13:20,4,Monday,4
T00173,U2412,PayU,Wallet,North,iOS,9328.36,Success,1,0,430.38,0,2025-02-07 16:43:03,16,Friday,2
T19901,U9656,Cashfree,Debit Card,West,iOS,9757.69,Success,1,0,403.21,0,2025-04-03 22:31:20,22,Thursday,4
T46793,U7335,Stripe,UPI,West,Android,8806.0,Success,1,0,410.79,0,2025-02-27 08:49:59,8,Thursday,2
T13013,U5494,Cashfree,Debit Card,South,Android,6378.12,Success,1,0,303.99,0,2025-05-11 17:15:15,17,Sunday,5
T34513,U2264,Razorpay,UPI,North,iOS,2618.43,Success,1,0,283.81,0,2025-04-09 15:56:34,15,Wednesday,4
T15800,U7034,Cashfree,Debit Card,East,Desktop,1198.53,Success,1,0,332.59,0,2025-02-23 18:54:33,18,Sunday,2
T45750,U7133,Stripe,Wallet,North,iOS,8135.61,Success,1,0,357.0,0,2025-05-09 06:16:36,6,Friday,5
